交易類型,行政區,交易日期,地址,建物型態,移轉層次,總樓層,房型,總坪數,成交總價(萬),車位總價(萬),每坪單價(萬),含車位,車位類別,成交建案名稱,備註
買賣(含新成屋/中古),左營區,2024-06-19,高雄市左營區華夏路４１１號二十一樓之８,住宅大樓(11層含以上有電梯),二十一層,二十七層,1房2廳2衛,23.69,1256.0,0.0,53.02,否,,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2024-06-07,高雄市左營區華夏路４１１號十六樓,住宅大樓(11層含以上有電梯),十六層,二十七層,2房2廳2衛,53.59,2100.0,250.0,34.52,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2024-06-15,高雄市左營區華夏路４１１號十四樓,住宅大樓(11層含以上有電梯),十四層,二十七層,2房2廳2衛,48.92,2040.0,220.0,37.2,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),鳳山區,2024-06-08,高雄市鳳山區華北街１５２號十五樓之７,住宅大樓(11層含以上有電梯),十五層,十五層,3房2廳2衛,51.8,2068.0,210.0,35.87,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),楠梓區,2024-06-15,高雄市楠梓區學專路５６３號三樓,住宅大樓(11層含以上有電梯),三層,十五層,2房2廳2衛,36.29,1076.0,90.0,27.17,是,坡道機械,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),楠梓區,2024-06-29,高雄市楠梓區學專路５７５號十四樓,住宅大樓(11層含以上有電梯),十四層,十五層,2房1廳1衛,21.03,838.0,0.0,39.85,否,,,親友、員工、共有人或其他特殊關係間之交易；預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),楠梓區,2024-06-29,高雄市楠梓區學專路５７７號三樓,住宅大樓(11層含以上有電梯),三層,十五層,3房2廳2衛,47.97,1510.0,215.0,27.0,是,坡道平面,,親友、員工、共有人或其他特殊關係間之交易；預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),楠梓區,2024-06-03,高雄市楠梓區學專路５６３號十樓,住宅大樓(11層含以上有電梯),十層,十五層,2房2廳2衛,36.29,1156.0,100.0,29.1,是,坡道機械,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),楠梓區,2024-06-09,高雄市楠梓區學專路５６３號九樓,住宅大樓(11層含以上有電梯),九層,十五層,2房2廳2衛,36.29,1143.0,90.0,29.02,是,坡道機械,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),楠梓區,2024-06-03,高雄市楠梓區學專路５６３號八樓,住宅大樓(11層含以上有電梯),八層,十五層,2房2廳2衛,36.29,1138.0,100.0,28.6,是,坡道機械,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),鳳山區,2024-06-18,高雄市鳳山區福誠五街６７號十二樓,住宅大樓(11層含以上有電梯),十二層,十五層,2房1廳1衛,23.83,632.0,118.0,21.57,是,坡道機械,,1.總價含地上權標的價款180萬元.；建物坐落地號：福誠段15地號；地上權房屋；預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),楠梓區,2024-06-01,高雄市楠梓區學專路５６７號十一樓,住宅大樓(11層含以上有電梯),十一層,十五層,3房2廳2衛,42.59,1366.0,170.0,28.08,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),鼓山區,2024-06-17,高雄市鼓山區文信路２８８號六樓,住宅大樓(11層含以上有電梯),六層,二十九層,2房1廳2衛,47.04,2290.0,250.0,43.37,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),鳳山區,2024-06-11,高雄市鳳山區頂新一街９９號八樓,住宅大樓(11層含以上有電梯),八層,十五層,1房2廳1衛,29.83,826.0,85.0,24.84,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),鳳山區,2024-06-09,高雄市鳳山區頂新一街９７號五樓,住宅大樓(11層含以上有電梯),五層,十五層,2房2廳2衛,35.48,986.0,90.0,25.25,是,坡道機械,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),鳳山區,2024-06-17,高雄市鳳山區頂新一街１０１號二樓,住宅大樓(11層含以上有電梯),二層,十五層,1房2廳1衛,29.2,763.0,85.0,23.22,是,坡道機械,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),鳳山區,2024-06-11,高雄市鳳山區頂新一街９９號七樓,住宅大樓(11層含以上有電梯),七層,十五層,1房2廳1衛,29.83,810.0,85.0,24.3,是,坡道機械,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),苓雅區,2024-06-14,高雄市苓雅區城西街６號,住宅大樓(11層含以上有電梯),一層,二十八層,0房0廳0衛,56.25,2685.0,145.0,45.16,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),三民區,2024-05-17,高雄市三民區大豐二路２２５號三樓之１,住宅大樓(11層含以上有電梯),三層,二十九層,3房2廳2衛,42.46,1336.0,193.0,26.92,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2024-05-19,高雄市左營區華夏路４１１號十六樓之２,住宅大樓(11層含以上有電梯),十六層,二十七層,2房2廳2衛,48.17,1888.0,220.0,34.63,是,坡道平面,,另有讓渡預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2024-05-17,高雄市左營區華夏路４１１號十樓之１,住宅大樓(11層含以上有電梯),十層,二十七層,1房2廳2衛,37.66,1430.0,200.0,32.66,是,坡道平面,,1141229另有讓渡預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2024-05-03,高雄市左營區華夏路４１１號十一樓之１,住宅大樓(11層含以上有電梯),十一層,二十七層,1房2廳2衛,37.66,1471.0,200.0,33.75,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),鳳山區,2024-05-11,高雄市鳳山區華北街１５２號十一樓之１,住宅大樓(11層含以上有電梯),十一層,十五層,3房2廳2衛,49.74,1940.0,190.0,35.18,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2024-05-04,高雄市左營區華夏路４１１號十七樓之７,住宅大樓(11層含以上有電梯),十七層,二十七層,2房2廳2衛,46.81,1940.0,240.0,36.32,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2024-05-04,高雄市左營區華夏路４１１號十八樓之７,住宅大樓(11層含以上有電梯),十八層,二十七層,2房2廳2衛,46.11,1950.0,230.0,37.3,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2024-05-04,高雄市左營區華夏路４１１號十九樓之７,住宅大樓(11層含以上有電梯),十九層,二十七層,2房2廳2衛,46.11,1960.0,230.0,37.52,是,坡道平面,,另有讓渡預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2024-05-06,高雄市左營區華夏路４１１號五樓之８,住宅大樓(11層含以上有電梯),五層,二十七層,1房2廳2衛,23.69,1066.0,0.0,45.0,否,,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),苓雅區,2024-05-20,高雄市苓雅區光華一路１０８號十樓之５,住宅大樓(11層含以上有電梯),十層,十五層,4房2廳3衛,70.8,2652.0,190.0,34.77,是,升降平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),鳳山區,2024-05-17,高雄市鳳山區華北街１５２號四樓之７,住宅大樓(11層含以上有電梯),四層,十五層,3房2廳2衛,51.8,1875.0,200.0,32.34,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),橋頭區,2024-05-15,高雄市橋頭區新南一街２１５號十樓,住宅大樓(11層含以上有電梯),十層,十五層,1房2廳1衛,30.28,1127.0,185.0,31.11,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),橋頭區,2024-05-24,高雄市橋頭區新南一街１９３號四樓,住宅大樓(11層含以上有電梯),四層,十五層,2房2廳2衛,44.55,1530.0,205.0,29.74,是,坡道平面,,本案為轉讓案件轉讓日期114年8月27日.預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),鳳山區,2024-05-10,高雄市鳳山區頂新一街１０７號四樓,住宅大樓(11層含以上有電梯),四層,十五層,2房2廳2衛,35.48,970.0,90.0,24.8,是,坡道機械,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),鳳山區,2024-05-29,高雄市鳳山區北文街３２號九樓,住宅大樓(11層含以上有電梯),九層,十五層,3房2廳2衛,49.28,1576.0,200.0,27.92,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),三民區,2024-04-12,高雄市三民區大豐二路２２５號七樓之１１,住宅大樓(11層含以上有電梯),七層,二十九層,3房2廳2衛,49.5,1718.0,213.0,30.4,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2024-04-26,高雄市左營區華夏路４１１號八樓之１,住宅大樓(11層含以上有電梯),八層,二十七層,1房2廳2衛,37.66,1451.0,200.0,33.22,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2024-04-30,高雄市左營區華夏路４１１號五樓之１,住宅大樓(11層含以上有電梯),五層,二十七層,1房2廳2衛,37.66,1453.0,180.0,33.8,是,坡道平面,,1141230另有讓渡預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2024-04-28,高雄市左營區華夏路４１１號七樓之１,住宅大樓(11層含以上有電梯),七層,二十七層,1房2廳2衛,37.66,1450.0,200.0,33.19,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2024-04-22,高雄市左營區華夏路４１１號七樓之９,住宅大樓(11層含以上有電梯),七層,二十七層,1房2廳2衛,28.89,1220.0,0.0,42.23,否,,,另有讓渡預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2024-04-26,高雄市左營區華夏路４１１號十樓之７,住宅大樓(11層含以上有電梯),十層,二十七層,2房2廳2衛,46.11,1880.0,220.0,36.0,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2024-04-20,高雄市左營區華夏路４１１號十二樓之９,住宅大樓(11層含以上有電梯),十二層,二十七層,1房2廳2衛,35.99,1538.0,190.0,37.45,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),左營區,2024-04-28,高雄市左營區華夏路４１１號二十六樓之１,住宅大樓(11層含以上有電梯),二十六層,二十七層,1房2廳2衛,37.66,1660.0,210.0,38.5,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),楠梓區,2024-04-26,高雄市楠梓區學專路５６１號四樓,住宅大樓(11層含以上有電梯),四層,十五層,3房2廳2衛,49.89,1364.0,185.0,23.63,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),楠梓區,2024-04-27,高雄市楠梓區學專路５６３號十三樓,住宅大樓(11層含以上有電梯),十三層,十五層,2房2廳2衛,36.29,1276.0,100.0,32.41,是,坡道機械,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),楠梓區,2024-04-22,高雄市楠梓區學專路５６５號五樓,住宅大樓(11層含以上有電梯),五層,十五層,3房2廳2衛,39.49,1076.0,100.0,24.72,是,坡道機械,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),楠梓區,2024-04-22,高雄市楠梓區學專路５７５號二樓,住宅大樓(11層含以上有電梯),二層,十五層,2房1廳1衛,21.03,601.0,0.0,28.58,否,,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),楠梓區,2024-04-19,高雄市楠梓區學專路５７３號九樓,住宅大樓(11層含以上有電梯),九層,十五層,3房2廳2衛,46.61,1430.0,160.0,27.25,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),楠梓區,2024-04-17,高雄市楠梓區學專路５７３號十樓,住宅大樓(11層含以上有電梯),十層,十五層,3房2廳2衛,46.61,1442.0,160.0,27.5,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),楠梓區,2024-04-27,高雄市楠梓區學專路５６５號十四樓,住宅大樓(11層含以上有電梯),十四層,十五層,3房2廳2衛,42.54,1399.0,175.0,28.77,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),楠梓區,2024-04-22,高雄市楠梓區學專路５７９號四樓,住宅大樓(11層含以上有電梯),四層,十五層,2房2廳1衛,27.02,763.0,0.0,28.24,否,,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),楠梓區,2024-04-23,高雄市楠梓區學專路５６５號二樓,住宅大樓(11層含以上有電梯),二層,十五層,3房2廳2衛,39.49,1111.0,100.0,25.6,是,坡道機械,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),楠梓區,2024-04-27,高雄市楠梓區學專路５７１號十二樓,住宅大樓(11層含以上有電梯),十二層,十五層,2房1廳1衛,24.33,915.0,0.0,37.61,否,,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),鳳山區,2024-04-23,高雄市鳳山區華北街１５２號十一樓之２,住宅大樓(11層含以上有電梯),十一層,十五層,3房2廳2衛,50.81,1980.0,185.0,35.33,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),新興區,2024-04-13,高雄市新興區八德一路１２６號,住宅大樓(11層含以上有電梯),一層，見其他登記事項,十五層,0房0廳0衛,48.8,2730.0,265.0,50.51,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),橋頭區,2024-04-26,高雄市橋頭區新南一街１８１號六樓,住宅大樓(11層含以上有電梯),六層,十五層,2房2廳2衛,46.48,1613.0,205.0,30.29,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),橋頭區,2024-04-20,高雄市橋頭區新南一街１７５號十五樓,住宅大樓(11層含以上有電梯),十五層,十五層,2房2廳2衛,45.16,1590.0,205.0,30.67,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),新興區,2024-04-05,高雄市新興區八德一路１３６號四樓之２,住宅大樓(11層含以上有電梯),四層,十五層,3房2廳2衛,30.23,1139.0,238.0,29.8,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),新興區,2024-04-13,高雄市新興區八德一路１２０號十一樓之３,住宅大樓(11層含以上有電梯),十一層,十五層,3房2廳2衛,35.75,1410.0,243.0,32.64,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),新興區,2024-04-06,高雄市新興區八德一路１４６號十一樓之１,住宅大樓(11層含以上有電梯),十一層,十五層,3房2廳2衛,47.46,1680.0,259.0,29.94,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),新興區,2024-04-13,高雄市新興區八德一路１２２號,住宅大樓(11層含以上有電梯),一層，見其他登記事項,十五層,0房0廳0衛,48.17,2710.0,265.0,50.76,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),楠梓區,2024-04-13,高雄市楠梓區右昌街３５６號四樓之５,住宅大樓(11層含以上有電梯),四層,十五層,1房1廳2衛,36.79,1028.0,50.0,26.58,是,坡道機械,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),楠梓區,2024-04-20,高雄市楠梓區右昌街３５８號十二樓之８,住宅大樓(11層含以上有電梯),十二層,十五層,3房1廳2衛,54.93,1518.0,145.0,25.0,是,坡道平面,,預售屋、或土地及建物分件登記案件；
買賣(含新成屋/中古),楠梓區,2024-04-12,高雄市楠梓區右昌街３５６號十樓之５,住宅大樓(11層含以上有電梯),十層,十五層,1房1廳2衛,36.79,1080.0,50.0,28.0,是,坡道機械,,預售屋、或土地及建物分件登記案件；
